time_s,current_a,voltage_mv,true_soc_pct
684.9,30.0,3625.97,9.4634
685.0,30.0,3622.07,9.4648
685.1,30.0,3622.28,9.4662
685.2,30.0,3624.65,9.4676
685.3,30.0,3627.88,9.469
685.4,30.0,3621.59,9.4704
685.5,30.0,3628.1,9.4718
685.6,30.0,3634.01,9.4732
685.7,30.0,3627.2,9.4745
685.8,30.0,3623.96,9.4759
685.9,30.0,3627.17,9.4773
686.0,30.0,3622.15,9.4787
686.1,30.0,3618.81,9.4801
686.2,30.0,3620.65,9.4815
686.3,30.0,3617.64,9.4829
686.4,30.0,3629.33,9.4843
686.5,30.0,3622.18,9.4856
686.6,30.0,3615.36,9.487
686.7,30.0,3627.21,9.4884
686.8,30.0,3626.51,9.4898
686.9,30.0,3626.25,9.4912
687.0,30.0,3618.07,9.4926
687.1,30.0,3619.23,9.494
687.2,30.0,3633.67,9.4954
687.3,30.0,3621.88,9.4967
687.4,30.0,3627.22,9.4981
687.5,30.0,3625.6,9.4995
687.6,30.0,3618.1,9.5009
687.7,30.0,3617.7,9.5023
687.8,30.0,3627.59,9.5037
687.9,30.0,3623.6,9.5051
688.0,30.0,3623.78,9.5065
688.1,30.0,3630.44,9.5078
688.2,30.0,3617.16,9.5092
688.3,30.0,3625.02,9.5106
688.4,30.0,3631.22,9.512
688.5,30.0,3629.62,9.5134
688.6,30.0,3624.06,9.5148
688.7,30.0,3627.83,9.5162
688.8,30.0,3628.65,9.5176
688.9,30.0,3621.19,9.5189
689.0,30.0,3618.22,9.5203
689.1,30.0,3629.97,9.5217
689.2,30.0,3625.96,9.5231
689.3,30.0,3634.83,9.5245
689.4,30.0,3622.56,9.5259
689.5,30.0,3630.8,9.5273
689.6,30.0,3630.01,9.5287
689.7,30.0,3628.36,9.53
689.8,30.0,3626.09,9.5314
689.9,30.0,3621.26,9.5328
690.0,30.0,3624.57,9.5342
690.1,30.0,3623.6,9.5356
690.2,30.0,3626.22,9.537
690.3,30.0,3620.92,9.5384
690.4,30.0,3627.42,9.5398
690.5,30.0,3635.15,9.5411
690.6,30.0,3621.89,9.5425
690.7,30.0,3628.97,9.5439
690.8,30.0,3616.91,9.5453
690.9,30.0,3628.91,9.5467
691.0,30.0,3627.75,9.5481
691.1,30.0,3621.93,9.5495
691.2,30.0,3629.28,9.5509
691.3,30.0,3627.09,9.5522
691.4,30.0,3635.65,9.5536
691.5,30.0,3627.22,9.555
691.6,30.0,3628.67,9.5564
691.7,30.0,3626.0,9.5578
691.8,30.0,3621.16,9.5592
691.9,30.0,3639.83,9.5606
692.0,30.0,3627.77,9.562
692.1,30.0,3628.43,9.5633
692.2,30.0,3627.37,9.5647
692.3,30.0,3619.65,9.5661
692.4,30.0,3620.22,9.5675
692.5,30.0,3618.69,9.5689
692.6,30.0,3633.71,9.5703
692.7,30.0,3629.66,9.5717
692.8,30.0,3625.52,9.5731
692.9,30.0,3620.08,9.5744
693.0,30.0,3623.12,9.5758
693.1,30.0,3626.8,9.5772
693.2,30.0,3621.19,9.5786
693.3,30.0,3631.76,9.58
693.4,30.0,3623.42,9.5814
693.5,30.0,3626.08,9.5828
693.6,30.0,3627.02,9.5842
693.7,30.0,3616.62,9.5855
693.8,30.0,3631.65,9.5869
693.9,30.0,3627.85,9.5883
694.0,30.0,3616.61,9.5897
694.1,30.0,3625.78,9.5911
694.2,30.0,3626.1,9.5925
694.3,30.0,3622.64,9.5939
694.4,30.0,3629.6,9.5953
694.5,30.0,3633.92,9.5966
694.6,30.0,3629.67,9.598
694.7,30.0,3620.93,9.5994
694.8,30.0,3624.64,9.6008
694.9,30.0,3618.17,9.6022
695.0,30.0,3629.11,9.6036
695.1,30.0,3623.16,9.605
695.2,30.0,3629.57,9.6064
695.3,30.0,3632.24,9.6077
695.4,30.0,3632.66,9.6091
695.5,30.0,3629.35,9.6105
695.6,30.0,3627.08,9.6119
695.7,30.0,3620.29,9.6133
695.8,30.0,3639.35,9.6147
695.9,30.0,3639.53,9.6161
696.0,30.0,3628.06,9.6175
696.1,30.0,3630.72,9.6188
696.2,30.0,3622.86,9.6202
696.3,30.0,3626.71,9.6216
696.4,30.0,3628.82,9.623
696.5,30.0,3625.78,9.6244
696.6,30.0,3637.56,9.6258
696.7,30.0,3630.37,9.6272
696.8,30.0,3625.75,9.6286
696.9,30.0,3626.86,9.6299
697.0,30.0,3630.16,9.6313
697.1,30.0,3621.02,9.6327
697.2,30.0,3631.43,9.6341
697.3,30.0,3628.87,9.6355
697.4,30.0,3633.6,9.6369
697.5,30.0,3630.92,9.6383
697.6,30.0,3625.92,9.6397
697.7,30.0,3625.88,9.641
697.8,30.0,3636.2,9.6424
697.9,30.0,3631.46,9.6438
698.0,30.0,3632.33,9.6452
698.1,30.0,3632.37,9.6466
698.2,30.0,3628.99,9.648
698.3,30.0,3624.01,9.6494
698.4,30.0,3638.52,9.6508
698.5,30.0,3628.6,9.6521
698.6,30.0,3636.05,9.6535
698.7,30.0,3629.2,9.6549
698.8,30.0,3635.23,9.6563
698.9,30.0,3625.4,9.6577
699.0,30.0,3623.19,9.6591
699.1,30.0,3628.42,9.6605
699.2,30.0,3627.44,9.6619
699.3,30.0,3633.2,9.6632
699.4,30.0,3631.66,9.6646
699.5,30.0,3622.25,9.666
699.6,30.0,3626.32,9.6674
699.7,30.0,3623.07,9.6688
699.8,30.0,3626.36,9.6702
699.9,30.0,3629.68,9.6716
700.0,30.0,3627.08,9.673
700.1,30.0,3636.06,9.6743
700.2,30.0,3632.36,9.6757
700.3,30.0,3626.07,9.6771
700.4,30.0,3636.79,9.6785
700.5,30.0,3634.95,9.6799
700.6,30.0,3631.42,9.6813
700.7,30.0,3628.66,9.6827
700.8,30.0,3640.21,9.6841
700.9,30.0,3634.55,9.6854
701.0,30.0,3625.23,9.6868
701.1,30.0,3631.45,9.6882
701.2,30.0,3626.52,9.6896
701.3,30.0,3635.2,9.691
701.4,30.0,3625.63,9.6924
701.5,30.0,3627.63,9.6938
701.6,30.0,3627.77,9.6952
701.7,30.0,3633.3,9.6965
701.8,30.0,3625.69,9.6979
701.9,30.0,3631.02,9.6993
702.0,30.0,3620.27,9.7007
702.1,30.0,3635.31,9.7021
702.2,30.0,3617.68,9.7035
702.3,30.0,3632.03,9.7049
702.4,30.0,3632.44,9.7063
702.5,30.0,3628.73,9.7076
702.6,30.0,3636.77,9.709
702.7,30.0,3636.96,9.7104
702.8,30.0,3636.72,9.7118
702.9,30.0,3637.07,9.7132
703.0,30.0,3633.07,9.7146
703.1,30.0,3629.58,9.716
703.2,30.0,3632.84,9.7174
703.3,30.0,3637.07,9.7187
703.4,30.0,3631.34,9.7201
703.5,30.0,3619.64,9.7215
703.6,30.0,3623.3,9.7229
703.7,30.0,3640.74,9.7243
703.8,30.0,3627.65,9.7257
703.9,30.0,3628.76,9.7271
704.0,30.0,3636.58,9.7285
704.1,30.0,3636.38,9.7298
704.2,30.0,3634.73,9.7312
704.3,30.0,3632.7,9.7326
704.4,30.0,3621.41,9.734
704.5,30.0,3643.15,9.7354
704.6,30.0,3630.21,9.7368
704.7,30.0,3637.59,9.7382
704.8,30.0,3632.9,9.7396
704.9,30.0,3629.55,9.7409
705.0,30.0,3630.93,9.7423
705.1,30.0,3631.47,9.7437
705.2,30.0,3640.61,9.7451
705.3,30.0,3625.93,9.7465
705.4,30.0,3634.42,9.7479
705.5,30.0,3641.51,9.7493
705.6,30.0,3629.97,9.7507
705.7,30.0,3632.74,9.752
705.8,30.0,3626.73,9.7534
705.9,30.0,3640.87,9.7548
706.0,30.0,3627.02,9.7562
706.1,30.0,3635.96,9.7576
706.2,30.0,3622.94,9.759
706.3,30.0,3628.5,9.7604
706.4,30.0,3633.96,9.7618
706.5,30.0,3627.33,9.7631
706.6,30.0,3631.66,9.7645
706.7,30.0,3626.28,9.7659
706.8,30.0,3633.46,9.7673
706.9,30.0,3627.15,9.7687
707.0,30.0,3627.8,9.7701
707.1,30.0,3634.47,9.7715
707.2,30.0,3623.66,9.7729
707.3,30.0,3636.38,9.7742
707.4,30.0,3629.19,9.7756
707.5,30.0,3641.3,9.777
707.6,30.0,3630.73,9.7784
707.7,30.0,3628.98,9.7798
707.8,30.0,3633.98,9.7812
707.9,30.0,3638.46,9.7826
708.0,30.0,3621.34,9.784
708.1,30.0,3630.35,9.7853
708.2,30.0,3639.89,9.7867
708.3,30.0,3628.44,9.7881
708.4,30.0,3627.59,9.7895
708.5,30.0,3625.77,9.7909
708.6,30.0,3632.04,9.7923
708.7,30.0,3627.53,9.7937
708.8,30.0,3636.09,9.7951
708.9,30.0,3626.38,9.7964
709.0,30.0,3631.55,9.7978
709.1,30.0,3633.01,9.7992
709.2,30.0,3630.97,9.8006
709.3,30.0,3632.87,9.802
709.4,30.0,3629.28,9.8034
709.5,30.0,3629.69,9.8048
709.6,30.0,3640.33,9.8062
709.7,30.0,3636.35,9.8075
709.8,30.0,3636.38,9.8089
709.9,30.0,3639.59,9.8103
710.0,30.0,3636.37,9.8117
710.1,30.0,3632.86,9.8131
710.2,30.0,3637.33,9.8145
710.3,30.0,3633.25,9.8159
710.4,30.0,3643.25,9.8173
710.5,30.0,3635.6,9.8186
710.6,30.0,3634.83,9.82
710.7,30.0,3642.46,9.8214
710.8,30.0,3638.81,9.8228
710.9,30.0,3631.21,9.8242
711.0,30.0,3637.16,9.8256
711.1,30.0,3628.41,9.827
711.2,30.0,3633.61,9.8284
711.3,30.0,3635.77,9.8297
711.4,30.0,3635.64,9.8311
711.5,30.0,3634.15,9.8325
711.6,30.0,3630.24,9.8339
711.7,30.0,3637.05,9.8353
711.8,30.0,3637.88,9.8367
711.9,30.0,3631.77,9.8381
712.0,30.0,3635.07,9.8395
712.1,30.0,3637.69,9.8408
712.2,30.0,3637.73,9.8422
712.3,30.0,3637.08,9.8436
712.4,30.0,3637.72,9.845
712.5,30.0,3638.41,9.8464
712.6,30.0,3639.05,9.8478
712.7,30.0,3637.76,9.8492
712.8,30.0,3632.97,9.8506
712.9,30.0,3637.23,9.8519
713.0,30.0,3632.26,9.8533
713.1,30.0,3632.72,9.8547
713.2,30.0,3637.39,9.8561
713.3,30.0,3636.02,9.8575
713.4,30.0,3632.38,9.8589
713.5,30.0,3638.61,9.8603
713.6,30.0,3632.07,9.8617
713.7,30.0,3638.2,9.863
713.8,30.0,3629.28,9.8644
713.9,30.0,3642.58,9.8658
714.0,30.0,3638.45,9.8672
714.1,30.0,3638.38,9.8686
714.2,30.0,3636.19,9.87
714.3,30.0,3629.5,9.8714
714.4,30.0,3627.84,9.8728
714.5,30.0,3636.59,9.8741
714.6,30.0,3634.41,9.8755
714.7,30.0,3637.94,9.8769
714.8,30.0,3641.54,9.8783
714.9,30.0,3638.47,9.8797
715.0,30.0,3631.63,9.8811
715.1,30.0,3639.65,9.8825
715.2,30.0,3633.47,9.8839
715.3,30.0,3638.56,9.8852
715.4,30.0,3639.59,9.8866
715.5,30.0,3634.04,9.888
715.6,30.0,3643.98,9.8894
715.7,30.0,3635.02,9.8908
715.8,30.0,3636.91,9.8922
715.9,30.0,3643.17,9.8936
716.0,30.0,3637.78,9.895
716.1,30.0,3632.73,9.8963
716.2,30.0,3635.19,9.8977
716.3,30.0,3638.13,9.8991
716.4,30.0,3634.8,9.9005
716.5,30.0,3634.52,9.9019
716.6,30.0,3641.83,9.9033
716.7,30.0,3636.17,9.9047
716.8,30.0,3645.87,9.9061
716.9,30.0,3636.42,9.9074
717.0,30.0,3632.16,9.9088
717.1,30.0,3636.08,9.9102
717.2,30.0,3642.0,9.9116
717.3,30.0,3634.5,9.913
717.4,30.0,3643.02,9.9144
717.5,30.0,3637.51,9.9158
717.6,30.0,3639.49,9.9172
717.7,30.0,3633.93,9.9185
717.8,30.0,3637.76,9.9199
717.9,30.0,3637.61,9.9213
718.0,30.0,3642.92,9.9227
718.1,30.0,3635.4,9.9241
718.2,30.0,3629.95,9.9255
718.3,30.0,3632.29,9.9269
718.4,30.0,3634.45,9.9283
718.5,30.0,3641.07,9.9296
718.6,30.0,3633.46,9.931
718.7,30.0,3633.08,9.9324
718.8,30.0,3636.49,9.9338
718.9,30.0,3637.96,9.9352
719.0,30.0,3637.66,9.9366
719.1,30.0,3631.72,9.938
719.2,30.0,3636.61,9.9394
719.3,30.0,3642.99,9.9407
719.4,30.0,3640.23,9.9421
719.5,30.0,3640.22,9.9435
719.6,30.0,3634.55,9.9449
719.7,30.0,3636.98,9.9463
719.8,30.0,3632.18,9.9477
719.9,30.0,3641.32,9.9491
720.0,30.0,3642.74,9.9505
720.1,30.0,3637.4,9.9518
720.2,30.0,3636.7,9.9532
720.3,30.0,3634.47,9.9546
720.4,30.0,3638.08,9.956
720.5,30.0,3647.06,9.9574
720.6,30.0,3635.17,9.9588
720.7,30.0,3639.9,9.9602
720.8,30.0,3643.39,9.9616
720.9,30.0,3638.4,9.9629
721.0,30.0,3632.38,9.9643
721.1,30.0,3640.66,9.9657
721.2,30.0,3646.65,9.9671
721.3,30.0,3639.82,9.9685
721.4,30.0,3638.9,9.9699
721.5,30.0,3638.88,9.9713
721.6,30.0,3628.53,9.9727
721.7,30.0,3640.8,9.974
721.8,30.0,3636.85,9.9754
721.9,30.0,3634.74,9.9768
722.0,30.0,3645.51,9.9782
722.1,30.0,3634.62,9.9796
722.2,30.0,3639.92,9.981
722.3,30.0,3633.28,9.9824
722.4,30.0,3641.19,9.9838
722.5,30.0,3632.52,9.9851
722.6,30.0,3640.7,9.9865
722.7,30.0,3640.22,9.9879
722.8,30.0,3643.36,9.9893
722.9,30.0,3633.23,9.9907
723.0,30.0,3637.57,9.9921
723.1,30.0,3635.68,9.9935
723.2,30.0,3643.45,9.9949
723.3,30.0,3631.23,9.9962
723.4,30.0,3637.97,9.9976
723.5,30.0,3642.4,9.999
723.6,30.0,3640.88,10.0004
723.7,30.0,3632.36,10.0018
723.8,30.0,3645.63,10.0032
723.9,30.0,3640.39,10.0046
724.0,30.0,3645.11,10.006
724.1,30.0,3638.03,10.0073
724.2,30.0,3640.35,10.0087
724.3,30.0,3641.19,10.0101
724.4,30.0,3638.04,10.0115
724.5,30.0,3651.32,10.0129
724.6,30.0,3638.92,10.0143
724.7,30.0,3642.01,10.0157
724.8,30.0,3637.13,10.0171
724.9,30.0,3637.59,10.0184
725.0,30.0,3639.66,10.0198
725.1,30.0,3636.85,10.0212
725.2,30.0,3635.71,10.0226
725.3,30.0,3640.66,10.024
725.4,30.0,3638.43,10.0254
725.5,30.0,3651.17,10.0268
725.6,30.0,3639.65,10.0282
725.7,30.0,3637.29,10.0295
725.8,30.0,3643.7,10.0309
725.9,30.0,3649.4,10.0323
726.0,30.0,3632.65,10.0337
726.1,30.0,3646.84,10.0351
726.2,30.0,3635.43,10.0365
726.3,30.0,3638.3,10.0379
726.4,30.0,3633.83,10.0393
726.5,30.0,3638.47,10.0406
726.6,30.0,3633.9,10.042
726.7,30.0,3637.83,10.0434
726.8,30.0,3639.21,10.0448
726.9,30.0,3640.19,10.0462
727.0,30.0,3642.22,10.0476
727.1,30.0,3642.3,10.049
727.2,30.0,3640.61,10.0504
727.3,30.0,3647.52,10.0517
727.4,30.0,3641.9,10.0531
727.5,30.0,3647.12,10.0545
727.6,30.0,3641.77,10.0559
727.7,30.0,3637.95,10.0573
727.8,30.0,3634.38,10.0587
727.9,30.0,3627.24,10.0601
728.0,30.0,3639.07,10.0615
728.1,30.0,3635.48,10.0628
728.2,30.0,3641.17,10.0642
728.3,30.0,3647.72,10.0656
728.4,30.0,3630.04,10.067
728.5,30.0,3644.73,10.0684
728.6,30.0,3633.82,10.0698
728.7,30.0,3632.15,10.0712
728.8,30.0,3652.65,10.0726
728.9,30.0,3645.26,10.0739
729.0,30.0,3626.64,10.0753
729.1,30.0,3648.24,10.0767
729.2,30.0,3640.43,10.0781
729.3,30.0,3649.05,10.0795
729.4,30.0,3636.99,10.0809
729.5,30.0,3642.63,10.0823
729.6,30.0,3642.26,10.0837
729.7,30.0,3631.34,10.085
729.8,30.0,3642.37,10.0864
729.9,30.0,3645.74,10.0878
730.0,30.0,3637.0,10.0892
730.1,30.0,3644.44,10.0906
730.2,30.0,3645.13,10.092
730.3,30.0,3641.97,10.0934
730.4,30.0,3647.57,10.0948
730.5,30.0,3645.12,10.0961
730.6,30.0,3650.02,10.0975
730.7,30.0,3643.28,10.0989
730.8,30.0,3647.21,10.1003
730.9,30.0,3641.31,10.1017
731.0,30.0,3645.45,10.1031
731.1,30.0,3643.8,10.1045
731.2,30.0,3644.33,10.1059
731.3,30.0,3645.85,10.1072
731.4,30.0,3640.59,10.1086
731.5,30.0,3640.6,10.11
731.6,30.0,3633.22,10.1114
731.7,30.0,3643.4,10.1128
731.8,30.0,3636.42,10.1142
731.9,30.0,3638.46,10.1156
732.0,30.0,3640.42,10.117
732.1,30.0,3645.64,10.1183
732.2,30.0,3645.27,10.1197
732.3,30.0,3644.74,10.1211
732.4,30.0,3641.55,10.1225
732.5,30.0,3643.89,10.1239
732.6,30.0,3638.05,10.1253
732.7,30.0,3650.22,10.1267
732.8,30.0,3650.67,10.1281
732.9,30.0,3639.59,10.1294
733.0,30.0,3636.41,10.1308
733.1,30.0,3636.84,10.1322
733.2,30.0,3638.03,10.1336
733.3,30.0,3638.04,10.135
733.4,30.0,3644.25,10.1364
733.5,30.0,3643.66,10.1378
733.6,30.0,3647.02,10.1392
733.7,30.0,3643.71,10.1405
733.8,30.0,3643.89,10.1419
733.9,30.0,3641.37,10.1433
734.0,30.0,3650.7,10.1447
734.1,30.0,3650.98,10.1461
734.2,30.0,3638.99,10.1475
734.3,30.0,3644.49,10.1489
734.4,30.0,3641.71,10.1503
734.5,30.0,3641.72,10.1516
734.6,30.0,3640.25,10.153
734.7,30.0,3637.34,10.1544
734.8,30.0,3641.75,10.1558
734.9,30.0,3647.85,10.1572
735.0,30.0,3650.05,10.1586
735.1,30.0,3647.93,10.16
735.2,30.0,3643.94,10.1614
735.3,30.0,3649.98,10.1627
735.4,30.0,3642.89,10.1641
735.5,30.0,3642.69,10.1655
735.6,30.0,3636.7,10.1669
735.7,30.0,3649.3,10.1683
735.8,30.0,3648.46,10.1697
735.9,30.0,3638.66,10.1711
736.0,30.0,3637.16,10.1725
736.1,30.0,3653.44,10.1738
736.2,30.0,3644.63,10.1752
736.3,30.0,3638.15,10.1766
736.4,30.0,3642.02,10.178
736.5,30.0,3646.47,10.1794
736.6,30.0,3648.99,10.1808
736.7,30.0,3647.69,10.1822
736.8,30.0,3651.71,10.1836
736.9,30.0,3647.33,10.1849
737.0,30.0,3645.99,10.1863
737.1,30.0,3649.87,10.1877
737.2,30.0,3641.28,10.1891
737.3,30.0,3640.89,10.1905
737.4,30.0,3636.78,10.1919
737.5,30.0,3647.69,10.1933
737.6,30.0,3640.38,10.1947
737.7,30.0,3645.19,10.196
737.8,30.0,3644.46,10.1974
737.9,30.0,3642.29,10.1988
738.0,30.0,3641.98,10.2002
738.1,30.0,3648.99,10.2016
738.2,30.0,3652.17,10.203
738.3,30.0,3641.99,10.2044
738.4,30.0,3640.21,10.2058
738.5,30.0,3653.79,10.2071
738.6,30.0,3644.62,10.2085
738.7,30.0,3641.41,10.2099
738.8,30.0,3642.57,10.2113
738.9,30.0,3648.53,10.2127
739.0,30.0,3643.85,10.2141
739.1,30.0,3644.78,10.2155
739.2,30.0,3637.89,10.2169
739.3,30.0,3640.47,10.2182
739.4,30.0,3649.96,10.2196
739.5,30.0,3646.52,10.221
739.6,30.0,3649.49,10.2224
739.7,30.0,3635.97,10.2238
739.8,30.0,3641.59,10.2252
739.9,30.0,3646.08,10.2266
740.0,30.0,3647.91,10.228
740.1,30.0,3654.99,10.2293
740.2,30.0,3645.62,10.2307
740.3,30.0,3640.18,10.2321
740.4,30.0,3640.87,10.2335
740.5,30.0,3638.0,10.2349
740.6,30.0,3651.45,10.2363
740.7,30.0,3643.99,10.2377
740.8,30.0,3641.57,10.2391
740.9,30.0,3650.54,10.2404
741.0,30.0,3651.57,10.2418
741.1,30.0,3643.27,10.2432
741.2,30.0,3642.3,10.2446
741.3,30.0,3646.37,10.246
741.4,30.0,3636.49,10.2474
741.5,30.0,3647.47,10.2488
741.6,30.0,3648.4,10.2502
741.7,30.0,3645.95,10.2515
741.8,30.0,3648.61,10.2529
741.9,30.0,3645.17,10.2543
742.0,30.0,3645.98,10.2557
742.1,30.0,3652.08,10.2571
742.2,30.0,3645.73,10.2585
742.3,30.0,3653.32,10.2599
742.4,30.0,3649.51,10.2613
742.5,30.0,3643.94,10.2626
742.6,30.0,3645.07,10.264
742.7,30.0,3641.93,10.2654
742.8,30.0,3651.42,10.2668
742.9,30.0,3659.24,10.2682
743.0,30.0,3644.12,10.2696
743.1,30.0,3646.9,10.271
743.2,30.0,3647.88,10.2724
743.3,30.0,3645.94,10.2737
743.4,30.0,3644.67,10.2751
743.5,30.0,3648.71,10.2765
743.6,30.0,3638.25,10.2779
743.7,30.0,3641.22,10.2793
743.8,30.0,3646.79,10.2807
743.9,30.0,3645.98,10.2821
744.0,30.0,3646.67,10.2835
744.1,30.0,3648.63,10.2848
744.2,30.0,3651.71,10.2862
744.3,30.0,3640.5,10.2876
744.4,30.0,3642.38,10.289
744.5,30.0,3651.18,10.2904
744.6,30.0,3646.29,10.2918
744.7,30.0,3646.8,10.2932
744.8,30.0,3651.95,10.2946
744.9,30.0,3636.75,10.2959
745.0,30.0,3653.4,10.2973
745.1,30.0,3646.96,10.2987
745.2,30.0,3639.63,10.3001
745.3,30.0,3652.1,10.3015
745.4,30.0,3655.05,10.3029
745.5,30.0,3653.62,10.3043
745.6,30.0,3644.86,10.3057
745.7,30.0,3649.63,10.307
745.8,30.0,3648.85,10.3084
745.9,30.0,3639.35,10.3098
746.0,30.0,3659.04,10.3112
746.1,30.0,3641.29,10.3126
746.2,30.0,3656.61,10.314
746.3,30.0,3646.16,10.3154
746.4,30.0,3647.66,10.3168
746.5,30.0,3645.09,10.3181
746.6,30.0,3653.38,10.3195
746.7,30.0,3655.37,10.3209
746.8,30.0,3647.35,10.3223
746.9,30.0,3643.34,10.3237
747.0,30.0,3643.01,10.3251
747.1,30.0,3649.88,10.3265
747.2,30.0,3635.42,10.3279
747.3,30.0,3638.54,10.3292
747.4,30.0,3646.67,10.3306
747.5,30.0,3648.18,10.332
747.6,30.0,3644.25,10.3334
747.7,30.0,3644.54,10.3348
747.8,30.0,3638.11,10.3362
747.9,30.0,3644.8,10.3376
748.0,30.0,3646.0,10.339
748.1,30.0,3648.27,10.3403
748.2,30.0,3649.71,10.3417
748.3,30.0,3637.12,10.3431
748.4,30.0,3654.71,10.3445
748.5,30.0,3636.36,10.3459
748.6,30.0,3649.53,10.3473
748.7,30.0,3644.72,10.3487
748.8,30.0,3651.92,10.3501
748.9,30.0,3649.79,10.3514
749.0,30.0,3646.11,10.3528
749.1,30.0,3645.52,10.3542
749.2,30.0,3638.78,10.3556
749.3,30.0,3646.69,10.357
749.4,30.0,3643.51,10.3584
749.5,30.0,3642.48,10.3598
749.6,30.0,3641.64,10.3612
749.7,30.0,3647.3,10.3625
749.8,30.0,3645.17,10.3639
749.9,30.0,3651.66,10.3653
750.0,30.0,3644.63,10.3667
750.1,30.0,3639.91,10.3681
750.2,30.0,3643.44,10.3695
750.3,30.0,3647.55,10.3709
750.4,30.0,3638.29,10.3723
750.5,30.0,3654.04,10.3736
750.6,30.0,3646.32,10.375
750.7,30.0,3646.84,10.3764
750.8,30.0,3648.2,10.3778
750.9,30.0,3650.89,10.3792
751.0,30.0,3650.89,10.3806
751.1,30.0,3643.84,10.382
751.2,30.0,3644.06,10.3834
751.3,30.0,3657.53,10.3847
751.4,30.0,3637.17,10.3861
751.5,30.0,3642.67,10.3875
751.6,30.0,3643.33,10.3889
751.7,30.0,3652.3,10.3903
751.8,30.0,3649.23,10.3917
751.9,30.0,3649.43,10.3931
752.0,30.0,3643.52,10.3945
752.1,30.0,3649.51,10.3958
752.2,30.0,3643.11,10.3972
752.3,30.0,3645.16,10.3986
752.4,30.0,3644.18,10.4
752.5,30.0,3644.39,10.4014
752.6,30.0,3643.03,10.4028
752.7,30.0,3649.12,10.4042
752.8,30.0,3649.58,10.4056
752.9,30.0,3644.03,10.4069
753.0,30.0,3645.84,10.4083
753.1,30.0,3650.31,10.4097
753.2,30.0,3648.95,10.4111
753.3,30.0,3655.41,10.4125
753.4,30.0,3646.96,10.4139
753.5,30.0,3649.91,10.4153
753.6,30.0,3651.63,10.4167
753.7,30.0,3643.35,10.418
753.8,30.0,3642.95,10.4194
753.9,30.0,3641.53,10.4208
754.0,30.0,3650.48,10.4222
754.1,30.0,3647.46,10.4236
754.2,30.0,3649.76,10.425
754.3,30.0,3649.13,10.4264
754.4,30.0,3649.57,10.4278
754.5,30.0,3651.73,10.4291
754.6,30.0,3646.58,10.4305
754.7,30.0,3652.37,10.4319
754.8,30.0,3651.7,10.4333
754.9,30.0,3641.74,10.4347
755.0,30.0,3647.52,10.4361
755.1,30.0,3656.48,10.4375
755.2,30.0,3666.72,10.4389
755.3,30.0,3648.58,10.4402
755.4,30.0,3648.96,10.4416
755.5,30.0,3640.66,10.443
755.6,30.0,3649.45,10.4444
755.7,30.0,3648.57,10.4458
755.8,30.0,3646.1,10.4472
755.9,30.0,3657.82,10.4486
756.0,30.0,3650.05,10.45
756.1,30.0,3644.05,10.4513
756.2,30.0,3643.59,10.4527
756.3,30.0,3652.76,10.4541
756.4,30.0,3645.94,10.4555
756.5,30.0,3644.46,10.4569
756.6,30.0,3640.73,10.4583
756.7,30.0,3648.52,10.4597
756.8,30.0,3652.2,10.4611
756.9,30.0,3653.31,10.4624
757.0,30.0,3650.48,10.4638
757.1,30.0,3657.53,10.4652
757.2,30.0,3643.39,10.4666
757.3,30.0,3650.32,10.468
757.4,30.0,3651.27,10.4694
757.5,30.0,3641.21,10.4708
757.6,30.0,3648.49,10.4722
757.7,30.0,3643.99,10.4735
757.8,30.0,3650.63,10.4749
757.9,30.0,3645.34,10.4763
758.0,30.0,3652.82,10.4777
758.1,30.0,3657.51,10.4791
758.2,30.0,3648.51,10.4805
758.3,30.0,3646.39,10.4819
758.4,30.0,3643.59,10.4833
758.5,30.0,3651.67,10.4846
758.6,30.0,3645.09,10.486
758.7,30.0,3654.4,10.4874
758.8,30.0,3658.07,10.4888
758.9,30.0,3658.45,10.4902
759.0,30.0,3658.93,10.4916
759.1,30.0,3650.41,10.493
759.2,30.0,3652.19,10.4944
759.3,30.0,3645.98,10.4957
759.4,30.0,3643.3,10.4971
759.5,30.0,3653.67,10.4985
759.6,30.0,3642.87,10.4999
759.7,30.0,3654.98,10.5013
759.8,30.0,3645.73,10.5027
759.9,30.0,3649.04,10.5041
760.0,30.0,3658.79,10.5055
760.1,30.0,3651.41,10.5068
760.2,30.0,3652.71,10.5082
760.3,30.0,3648.84,10.5096
760.4,30.0,3654.5,10.511
760.5,30.0,3648.94,10.5124
760.6,30.0,3645.62,10.5138
760.7,30.0,3645.35,10.5152
760.8,30.0,3642.51,10.5166
760.9,30.0,3644.06,10.5179
761.0,30.0,3653.74,10.5193
761.1,30.0,3649.99,10.5207
761.2,30.0,3645.66,10.5221
761.3,30.0,3654.39,10.5235
761.4,30.0,3651.4,10.5249
761.5,30.0,3652.75,10.5263
761.6,30.0,3645.59,10.5277
761.7,30.0,3648.26,10.529
761.8,30.0,3652.35,10.5304
761.9,30.0,3649.28,10.5318
762.0,30.0,3655.69,10.5332
762.1,30.0,3654.56,10.5346
762.2,30.0,3658.21,10.536
762.3,30.0,3652.28,10.5374
762.4,30.0,3647.57,10.5388
762.5,30.0,3651.03,10.5401
762.6,30.0,3662.46,10.5415
762.7,30.0,3656.29,10.5429
762.8,30.0,3650.12,10.5443
