time_s,current_a,voltage_mv,true_soc_pct
2124.2,30.0,4044.7,49.4337
2124.3,30.0,4040.34,49.4351
2124.4,30.0,4050.82,49.4365
2124.5,30.0,4044.41,49.4379
2124.6,30.0,4049.33,49.4393
2124.7,30.0,4046.24,49.4407
2124.8,30.0,4040.52,49.4421
2124.9,30.0,4052.11,49.4434
2125.0,30.0,4045.84,49.4448
2125.1,30.0,4049.18,49.4462
2125.2,30.0,4040.34,49.4476
2125.3,30.0,4047.25,49.449
2125.4,30.0,4043.39,49.4504
2125.5,30.0,4047.82,49.4518
2125.6,30.0,4042.85,49.4532
2125.7,30.0,4050.0,49.4545
2125.8,30.0,4042.3,49.4559
2125.9,30.0,4054.74,49.4573
2126.0,30.0,4045.61,49.4587
2126.1,30.0,4047.66,49.4601
2126.2,30.0,4042.54,49.4615
2126.3,30.0,4050.03,49.4629
2126.4,30.0,4048.28,49.4643
2126.5,30.0,4046.87,49.4656
2126.6,30.0,4045.55,49.467
2126.7,30.0,4036.44,49.4684
2126.8,30.0,4052.85,49.4698
2126.9,30.0,4050.54,49.4712
2127.0,30.0,4046.77,49.4726
2127.1,30.0,4047.47,49.474
2127.2,30.0,4044.42,49.4754
2127.3,30.0,4046.15,49.4767
2127.4,30.0,4051.09,49.4781
2127.5,30.0,4041.74,49.4795
2127.6,30.0,4034.4,49.4809
2127.7,30.0,4038.71,49.4823
2127.8,30.0,4054.57,49.4837
2127.9,30.0,4049.87,49.4851
2128.0,30.0,4045.13,49.4865
2128.1,30.0,4044.8,49.4878
2128.2,30.0,4051.45,49.4892
2128.3,30.0,4052.09,49.4906
2128.4,30.0,4042.9,49.492
2128.5,30.0,4053.44,49.4934
2128.6,30.0,4047.57,49.4948
2128.7,30.0,4041.46,49.4962
2128.8,30.0,4043.12,49.4976
2128.9,30.0,4051.06,49.4989
2129.0,30.0,4044.03,49.5003
2129.1,30.0,4044.93,49.5017
2129.2,30.0,4052.53,49.5031
2129.3,30.0,4051.71,49.5045
2129.4,30.0,4048.97,49.5059
2129.5,30.0,4051.65,49.5073
2129.6,30.0,4054.61,49.5087
2129.7,30.0,4049.49,49.51
2129.8,30.0,4044.65,49.5114
2129.9,30.0,4048.21,49.5128
2130.0,30.0,4051.62,49.5142
2130.1,30.0,4046.14,49.5156
2130.2,30.0,4049.41,49.517
2130.3,30.0,4041.76,49.5184
2130.4,30.0,4045.88,49.5198
2130.5,30.0,4051.36,49.5211
2130.6,30.0,4052.44,49.5225
2130.7,30.0,4034.06,49.5239
2130.8,30.0,4044.86,49.5253
2130.9,30.0,4045.7,49.5267
2131.0,30.0,4043.68,49.5281
2131.1,30.0,4054.7,49.5295
2131.2,30.0,4051.14,49.5309
2131.3,30.0,4046.25,49.5322
2131.4,30.0,4046.22,49.5336
2131.5,30.0,4051.57,49.535
2131.6,30.0,4044.65,49.5364
2131.7,30.0,4047.0,49.5378
2131.8,30.0,4053.62,49.5392
2131.9,30.0,4047.9,49.5406
2132.0,30.0,4045.92,49.542
2132.1,30.0,4040.67,49.5433
2132.2,30.0,4044.59,49.5447
2132.3,30.0,4051.07,49.5461
2132.4,30.0,4049.79,49.5475
2132.5,30.0,4057.41,49.5489
2132.6,30.0,4052.08,49.5503
2132.7,30.0,4040.31,49.5517
2132.8,30.0,4043.22,49.5531
2132.9,30.0,4050.38,49.5544
2133.0,30.0,4051.86,49.5558
2133.1,30.0,4042.34,49.5572
2133.2,30.0,4046.24,49.5586
2133.3,30.0,4044.74,49.56
2133.4,30.0,4041.53,49.5614
2133.5,30.0,4047.62,49.5628
2133.6,30.0,4045.36,49.5642
2133.7,30.0,4052.09,49.5655
2133.8,30.0,4060.57,49.5669
2133.9,30.0,4048.41,49.5683
2134.0,30.0,4039.76,49.5697
2134.1,30.0,4052.39,49.5711
2134.2,30.0,4049.75,49.5725
2134.3,30.0,4043.81,49.5739
2134.4,30.0,4042.63,49.5753
2134.5,30.0,4049.99,49.5766
2134.6,30.0,4044.6,49.578
2134.7,30.0,4057.04,49.5794
2134.8,30.0,4050.45,49.5808
2134.9,30.0,4051.81,49.5822
2135.0,30.0,4048.29,49.5836
2135.1,30.0,4047.08,49.585
2135.2,30.0,4050.46,49.5864
2135.3,30.0,4056.0,49.5877
2135.4,30.0,4053.0,49.5891
2135.5,30.0,4049.82,49.5905
2135.6,30.0,4052.32,49.5919
2135.7,30.0,4048.38,49.5933
2135.8,30.0,4047.72,49.5947
2135.9,30.0,4048.02,49.5961
2136.0,30.0,4040.55,49.5975
2136.1,30.0,4050.32,49.5988
2136.2,30.0,4046.16,49.6002
2136.3,30.0,4045.98,49.6016
2136.4,30.0,4045.4,49.603
2136.5,30.0,4047.67,49.6044
2136.6,30.0,4043.55,49.6058
2136.7,30.0,4049.78,49.6072
2136.8,30.0,4045.99,49.6086
2136.9,30.0,4048.32,49.6099
2137.0,30.0,4050.32,49.6113
2137.1,30.0,4050.46,49.6127
2137.2,30.0,4051.03,49.6141
2137.3,30.0,4049.4,49.6155
2137.4,30.0,4045.21,49.6169
2137.5,30.0,4052.5,49.6183
2137.6,30.0,4046.96,49.6197
2137.7,30.0,4055.55,49.621
2137.8,30.0,4055.69,49.6224
2137.9,30.0,4046.15,49.6238
2138.0,30.0,4046.25,49.6252
2138.1,30.0,4049.45,49.6266
2138.2,30.0,4050.68,49.628
2138.3,30.0,4040.65,49.6294
2138.4,30.0,4053.38,49.6308
2138.5,30.0,4047.35,49.6321
2138.6,30.0,4055.35,49.6335
2138.7,30.0,4050.49,49.6349
2138.8,30.0,4056.15,49.6363
2138.9,30.0,4055.96,49.6377
2139.0,30.0,4054.12,49.6391
2139.1,30.0,4051.3,49.6405
2139.2,30.0,4041.38,49.6419
2139.3,30.0,4046.85,49.6432
2139.4,30.0,4037.52,49.6446
2139.5,30.0,4055.61,49.646
2139.6,30.0,4056.83,49.6474
2139.7,30.0,4044.14,49.6488
2139.8,30.0,4045.03,49.6502
2139.9,30.0,4049.87,49.6516
2140.0,30.0,4042.9,49.653
2140.1,30.0,4057.04,49.6543
2140.2,30.0,4044.83,49.6557
2140.3,30.0,4046.85,49.6571
2140.4,30.0,4044.95,49.6585
2140.5,30.0,4054.1,49.6599
2140.6,30.0,4047.32,49.6613
2140.7,30.0,4055.4,49.6627
2140.8,30.0,4041.89,49.6641
2140.9,30.0,4049.56,49.6654
2141.0,30.0,4055.61,49.6668
2141.1,30.0,4048.34,49.6682
2141.2,30.0,4051.07,49.6696
2141.3,30.0,4049.0,49.671
2141.4,30.0,4048.4,49.6724
2141.5,30.0,4056.31,49.6738
2141.6,30.0,4042.44,49.6752
2141.7,30.0,4048.83,49.6765
2141.8,30.0,4047.32,49.6779
2141.9,30.0,4041.87,49.6793
2142.0,30.0,4048.1,49.6807
2142.1,30.0,4048.64,49.6821
2142.2,30.0,4044.07,49.6835
2142.3,30.0,4043.09,49.6849
2142.4,30.0,4051.62,49.6863
2142.5,30.0,4053.96,49.6876
2142.6,30.0,4044.74,49.689
2142.7,30.0,4049.67,49.6904
2142.8,30.0,4051.56,49.6918
2142.9,30.0,4056.72,49.6932
2143.0,30.0,4045.67,49.6946
2143.1,30.0,4041.85,49.696
2143.2,30.0,4039.48,49.6974
2143.3,30.0,4049.34,49.6987
2143.4,30.0,4052.52,49.7001
2143.5,30.0,4053.0,49.7015
2143.6,30.0,4050.86,49.7029
2143.7,30.0,4045.05,49.7043
2143.8,30.0,4057.99,49.7057
2143.9,30.0,4050.74,49.7071
2144.0,30.0,4052.14,49.7085
2144.1,30.0,4046.17,49.7098
2144.2,30.0,4049.02,49.7112
2144.3,30.0,4039.11,49.7126
2144.4,30.0,4058.04,49.714
2144.5,30.0,4044.06,49.7154
2144.6,30.0,4041.59,49.7168
2144.7,30.0,4050.02,49.7182
2144.8,30.0,4045.64,49.7196
2144.9,30.0,4046.54,49.7209
2145.0,30.0,4051.21,49.7223
2145.1,30.0,4053.22,49.7237
2145.2,30.0,4049.32,49.7251
2145.3,30.0,4059.95,49.7265
2145.4,30.0,4052.67,49.7279
2145.5,30.0,4055.11,49.7293
2145.6,30.0,4053.27,49.7307
2145.7,30.0,4043.02,49.732
2145.8,30.0,4051.93,49.7334
2145.9,30.0,4049.48,49.7348
2146.0,30.0,4051.11,49.7362
2146.1,30.0,4054.39,49.7376
2146.2,30.0,4048.3,49.739
2146.3,30.0,4063.9,49.7404
2146.4,30.0,4054.8,49.7418
2146.5,30.0,4051.22,49.7431
2146.6,30.0,4049.7,49.7445
2146.7,30.0,4057.34,49.7459
2146.8,30.0,4044.34,49.7473
2146.9,30.0,4048.07,49.7487
2147.0,30.0,4049.48,49.7501
2147.1,30.0,4052.59,49.7515
2147.2,30.0,4044.86,49.7529
2147.3,30.0,4042.78,49.7542
2147.4,30.0,4038.17,49.7556
2147.5,30.0,4046.88,49.757
2147.6,30.0,4056.01,49.7584
2147.7,30.0,4048.99,49.7598
2147.8,30.0,4046.41,49.7612
2147.9,30.0,4052.41,49.7626
2148.0,30.0,4056.89,49.764
2148.1,30.0,4053.44,49.7653
2148.2,30.0,4047.64,49.7667
2148.3,30.0,4046.19,49.7681
2148.4,30.0,4040.11,49.7695
2148.5,30.0,4055.75,49.7709
2148.6,30.0,4043.62,49.7723
2148.7,30.0,4050.53,49.7737
2148.8,30.0,4046.07,49.7751
2148.9,30.0,4042.18,49.7764
2149.0,30.0,4052.45,49.7778
2149.1,30.0,4060.75,49.7792
2149.2,30.0,4048.99,49.7806
2149.3,30.0,4049.0,49.782
2149.4,30.0,4053.06,49.7834
2149.5,30.0,4041.05,49.7848
2149.6,30.0,4052.17,49.7862
2149.7,30.0,4048.39,49.7875
2149.8,30.0,4053.59,49.7889
2149.9,30.0,4055.86,49.7903
2150.0,30.0,4042.36,49.7917
2150.1,30.0,4051.64,49.7931
2150.2,30.0,4050.78,49.7945
2150.3,30.0,4037.89,49.7959
2150.4,30.0,4043.18,49.7973
2150.5,30.0,4049.05,49.7986
2150.6,30.0,4051.14,49.8
2150.7,30.0,4060.41,49.8014
2150.8,30.0,4041.91,49.8028
2150.9,30.0,4052.96,49.8042
2151.0,30.0,4048.43,49.8056
2151.1,30.0,4047.6,49.807
2151.2,30.0,4039.62,49.8084
2151.3,30.0,4055.7,49.8097
2151.4,30.0,4048.72,49.8111
2151.5,30.0,4047.69,49.8125
2151.6,30.0,4049.02,49.8139
2151.7,30.0,4048.5,49.8153
2151.8,30.0,4047.37,49.8167
2151.9,30.0,4048.32,49.8181
2152.0,30.0,4047.96,49.8195
2152.1,30.0,4049.84,49.8208
2152.2,30.0,4046.64,49.8222
2152.3,30.0,4046.94,49.8236
2152.4,30.0,4044.69,49.825
2152.5,30.0,4048.87,49.8264
2152.6,30.0,4047.53,49.8278
2152.7,30.0,4047.44,49.8292
2152.8,30.0,4052.19,49.8306
2152.9,30.0,4042.6,49.8319
2153.0,30.0,4050.07,49.8333
2153.1,30.0,4044.95,49.8347
2153.2,30.0,4059.09,49.8361
2153.3,30.0,4052.56,49.8375
2153.4,30.0,4048.08,49.8389
2153.5,30.0,4056.48,49.8403
2153.6,30.0,4052.89,49.8417
2153.7,30.0,4044.9,49.843
2153.8,30.0,4049.39,49.8444
2153.9,30.0,4043.14,49.8458
2154.0,30.0,4044.39,49.8472
2154.1,30.0,4051.37,49.8486
2154.2,30.0,4041.22,49.85
2154.3,30.0,4057.36,49.8514
2154.4,30.0,4052.01,49.8528
2154.5,30.0,4044.68,49.8541
2154.6,30.0,4054.29,49.8555
2154.7,30.0,4057.26,49.8569
2154.8,30.0,4049.31,49.8583
2154.9,30.0,4054.25,49.8597
2155.0,30.0,4051.66,49.8611
2155.1,30.0,4042.24,49.8625
2155.2,30.0,4043.16,49.8639
2155.3,30.0,4056.78,49.8652
2155.4,30.0,4051.06,49.8666
2155.5,30.0,4044.48,49.868
2155.6,30.0,4052.96,49.8694
2155.7,30.0,4048.14,49.8708
2155.8,30.0,4047.6,49.8722
2155.9,30.0,4050.25,49.8736
2156.0,30.0,4045.72,49.875
2156.1,30.0,4047.5,49.8763
2156.2,30.0,4043.31,49.8777
2156.3,30.0,4045.23,49.8791
2156.4,30.0,4050.84,49.8805
2156.5,30.0,4055.17,49.8819
2156.6,30.0,4050.64,49.8833
2156.7,30.0,4055.82,49.8847
2156.8,30.0,4050.27,49.8861
2156.9,30.0,4041.84,49.8874
2157.0,30.0,4049.25,49.8888
2157.1,30.0,4039.79,49.8902
2157.2,30.0,4046.85,49.8916
2157.3,30.0,4040.08,49.893
2157.4,30.0,4047.73,49.8944
2157.5,30.0,4048.21,49.8958
2157.6,30.0,4043.02,49.8972
2157.7,30.0,4044.84,49.8985
2157.8,30.0,4043.41,49.8999
2157.9,30.0,4052.35,49.9013
2158.0,30.0,4046.25,49.9027
2158.1,30.0,4046.44,49.9041
2158.2,30.0,4045.53,49.9055
2158.3,30.0,4058.69,49.9069
2158.4,30.0,4042.1,49.9083
2158.5,30.0,4044.31,49.9096
2158.6,30.0,4051.92,49.911
2158.7,30.0,4058.46,49.9124
2158.8,30.0,4050.32,49.9138
2158.9,30.0,4044.2,49.9152
2159.0,30.0,4050.06,49.9166
2159.1,30.0,4052.11,49.918
2159.2,30.0,4050.67,49.9194
2159.3,30.0,4056.11,49.9207
2159.4,30.0,4051.34,49.9221
2159.5,30.0,4048.1,49.9235
2159.6,30.0,4055.97,49.9249
2159.7,30.0,4054.27,49.9263
2159.8,30.0,4039.54,49.9277
2159.9,30.0,4043.59,49.9291
2160.0,30.0,4042.49,49.9305
2160.1,30.0,4048.07,49.9318
2160.2,30.0,4043.75,49.9332
2160.3,30.0,4040.32,49.9346
2160.4,30.0,4047.64,49.936
2160.5,30.0,4053.24,49.9374
2160.6,30.0,4052.91,49.9388
2160.7,30.0,4048.17,49.9402
2160.8,30.0,4057.37,49.9416
2160.9,30.0,4050.45,49.9429
2161.0,30.0,4051.92,49.9443
2161.1,30.0,4054.66,49.9457
2161.2,30.0,4048.87,49.9471
2161.3,30.0,4034.88,49.9485
2161.4,30.0,4051.63,49.9499
2161.5,30.0,4047.79,49.9513
2161.6,30.0,4052.06,49.9527
2161.7,30.0,4055.99,49.954
2161.8,30.0,4038.83,49.9554
2161.9,30.0,4047.59,49.9568
2162.0,30.0,4053.67,49.9582
2162.1,30.0,4048.18,49.9596
2162.2,30.0,4055.1,49.961
2162.3,30.0,4039.58,49.9624
2162.4,30.0,4052.44,49.9638
2162.5,30.0,4054.07,49.9651
2162.6,30.0,4044.05,49.9665
2162.7,30.0,4051.24,49.9679
2162.8,30.0,4040.14,49.9693
2162.9,30.0,4050.33,49.9707
2163.0,30.0,4050.76,49.9721
2163.1,30.0,4043.8,49.9735
2163.2,30.0,4052.06,49.9749
2163.3,30.0,4048.44,49.9762
2163.4,30.0,4043.04,49.9776
2163.5,30.0,4052.08,49.979
2163.6,30.0,4048.86,49.9804
2163.7,30.0,4048.5,49.9818
2163.8,30.0,4042.52,49.9832
2163.9,30.0,4038.71,49.9846
2164.0,30.0,4048.68,49.986
2164.1,30.0,4054.72,49.9873
2164.2,30.0,4057.29,49.9887
2164.3,30.0,4052.31,49.9901
2164.4,30.0,4053.28,49.9915
2164.5,30.0,4049.69,49.9929
2164.6,30.0,4048.87,49.9943
2164.7,30.0,4043.52,49.9957
2164.8,30.0,4047.06,49.9971
2164.9,30.0,4053.1,49.9984
2165.0,30.0,4049.9,49.9998
2165.1,30.0,4043.47,50.0012
2165.2,30.0,4040.18,50.0026
2165.3,30.0,4047.73,50.004
2165.4,30.0,4049.89,50.0054
2165.5,30.0,4051.14,50.0068
2165.6,30.0,4047.47,50.0082
2165.7,30.0,4044.62,50.0095
2165.8,30.0,4047.36,50.0109
2165.9,30.0,4043.63,50.0123
2166.0,30.0,4041.94,50.0137
2166.1,30.0,4046.42,50.0151
2166.2,30.0,4052.75,50.0165
2166.3,30.0,4057.16,50.0179
2166.4,30.0,4050.14,50.0193
2166.5,30.0,4050.55,50.0206
2166.6,30.0,4042.02,50.022
2166.7,30.0,4042.43,50.0234
2166.8,30.0,4052.99,50.0248
2166.9,30.0,4054.29,50.0262
2167.0,30.0,4057.16,50.0276
2167.1,30.0,4056.69,50.029
2167.2,30.0,4059.77,50.0304
2167.3,30.0,4053.94,50.0317
2167.4,30.0,4045.93,50.0331
2167.5,30.0,4052.66,50.0345
2167.6,30.0,4051.75,50.0359
2167.7,30.0,4051.91,50.0373
2167.8,30.0,4045.49,50.0387
2167.9,30.0,4059.89,50.0401
2168.0,30.0,4049.41,50.0415
2168.1,30.0,4042.71,50.0428
2168.2,30.0,4046.91,50.0442
2168.3,30.0,4052.51,50.0456
2168.4,30.0,4038.85,50.047
2168.5,30.0,4050.34,50.0484
2168.6,30.0,4054.47,50.0498
2168.7,30.0,4048.87,50.0512
2168.8,30.0,4050.36,50.0526
2168.9,30.0,4045.61,50.0539
2169.0,30.0,4048.04,50.0553
2169.1,30.0,4050.43,50.0567
2169.2,30.0,4054.1,50.0581
2169.3,30.0,4049.55,50.0595
2169.4,30.0,4049.88,50.0609
2169.5,30.0,4050.6,50.0623
2169.6,30.0,4056.15,50.0637
2169.7,30.0,4052.36,50.065
2169.8,30.0,4045.8,50.0664
2169.9,30.0,4057.9,50.0678
2170.0,30.0,4045.12,50.0692
2170.1,30.0,4053.56,50.0706
2170.2,30.0,4055.52,50.072
2170.3,30.0,4056.06,50.0734
2170.4,30.0,4047.21,50.0748
2170.5,30.0,4054.5,50.0761
2170.6,30.0,4047.79,50.0775
2170.7,30.0,4054.01,50.0789
2170.8,30.0,4056.47,50.0803
2170.9,30.0,4059.17,50.0817
2171.0,30.0,4053.0,50.0831
2171.1,30.0,4047.54,50.0845
2171.2,30.0,4051.34,50.0859
2171.3,30.0,4043.91,50.0872
2171.4,30.0,4046.41,50.0886
2171.5,30.0,4051.27,50.09
2171.6,30.0,4056.56,50.0914
2171.7,30.0,4058.18,50.0928
2171.8,30.0,4052.4,50.0942
2171.9,30.0,4056.43,50.0956
2172.0,30.0,4065.66,50.097
2172.1,30.0,4041.3,50.0983
2172.2,30.0,4059.19,50.0997
2172.3,30.0,4051.53,50.1011
2172.4,30.0,4055.41,50.1025
2172.5,30.0,4042.69,50.1039
2172.6,30.0,4056.07,50.1053
2172.7,30.0,4044.65,50.1067
2172.8,30.0,4038.6,50.1081
2172.9,30.0,4054.35,50.1094
2173.0,30.0,4049.38,50.1108
2173.1,30.0,4051.51,50.1122
2173.2,30.0,4044.13,50.1136
2173.3,30.0,4044.36,50.115
2173.4,30.0,4049.46,50.1164
2173.5,30.0,4061.77,50.1178
2173.6,30.0,4045.58,50.1192
2173.7,30.0,4050.31,50.1205
2173.8,30.0,4054.87,50.1219
2173.9,30.0,4058.66,50.1233
2174.0,30.0,4049.96,50.1247
2174.1,30.0,4052.12,50.1261
2174.2,30.0,4046.04,50.1275
2174.3,30.0,4046.79,50.1289
2174.4,30.0,4057.51,50.1303
2174.5,30.0,4052.09,50.1316
2174.6,30.0,4056.57,50.133
2174.7,30.0,4044.86,50.1344
2174.8,30.0,4052.54,50.1358
2174.9,30.0,4058.04,50.1372
2175.0,30.0,4059.38,50.1386
2175.1,30.0,4051.49,50.14
2175.2,30.0,4044.82,50.1414
2175.3,30.0,4043.76,50.1427
2175.4,30.0,4045.17,50.1441
2175.5,30.0,4051.75,50.1455
2175.6,30.0,4056.08,50.1469
2175.7,30.0,4043.2,50.1483
2175.8,30.0,4045.77,50.1497
2175.9,30.0,4048.26,50.1511
2176.0,30.0,4053.36,50.1525
2176.1,30.0,4047.11,50.1538
2176.2,30.0,4053.2,50.1552
2176.3,30.0,4054.18,50.1566
2176.4,30.0,4052.19,50.158
2176.5,30.0,4055.76,50.1594
2176.6,30.0,4050.86,50.1608
2176.7,30.0,4051.78,50.1622
2176.8,30.0,4050.37,50.1636
2176.9,30.0,4052.33,50.1649
2177.0,30.0,4053.35,50.1663
2177.1,30.0,4059.04,50.1677
2177.2,30.0,4045.5,50.1691
2177.3,30.0,4056.35,50.1705
2177.4,30.0,4049.22,50.1719
2177.5,30.0,4056.72,50.1733
2177.6,30.0,4057.54,50.1747
2177.7,30.0,4050.39,50.176
2177.8,30.0,4043.93,50.1774
2177.9,30.0,4051.15,50.1788
2178.0,30.0,4051.73,50.1802
2178.1,30.0,4054.84,50.1816
2178.2,30.0,4055.6,50.183
2178.3,30.0,4051.64,50.1844
2178.4,30.0,4055.12,50.1858
2178.5,30.0,4043.67,50.1871
2178.6,30.0,4058.16,50.1885
2178.7,30.0,4053.19,50.1899
2178.8,30.0,4048.38,50.1913
2178.9,30.0,4052.41,50.1927
2179.0,30.0,4048.22,50.1941
2179.1,30.0,4048.51,50.1955
2179.2,30.0,4045.87,50.1969
2179.3,30.0,4043.81,50.1982
2179.4,30.0,4054.7,50.1996
2179.5,30.0,4052.21,50.201
2179.6,30.0,4060.51,50.2024
2179.7,30.0,4057.12,50.2038
2179.8,30.0,4044.38,50.2052
2179.9,30.0,4046.23,50.2066
2180.0,30.0,4049.25,50.208
2180.1,30.0,4054.78,50.2093
2180.2,30.0,4051.78,50.2107
2180.3,30.0,4050.48,50.2121
2180.4,30.0,4052.84,50.2135
2180.5,30.0,4055.32,50.2149
2180.6,30.0,4053.47,50.2163
2180.7,30.0,4051.88,50.2177
2180.8,30.0,4051.04,50.2191
2180.9,30.0,4043.93,50.2204
2181.0,30.0,4045.27,50.2218
2181.1,30.0,4052.45,50.2232
2181.2,30.0,4044.7,50.2246
2181.3,30.0,4053.05,50.226
2181.4,30.0,4053.73,50.2274
2181.5,30.0,4050.7,50.2288
2181.6,30.0,4049.21,50.2302
2181.7,30.0,4056.99,50.2315
2181.8,30.0,4047.88,50.2329
2181.9,30.0,4053.19,50.2343
2182.0,30.0,4056.53,50.2357
2182.1,30.0,4048.13,50.2371
2182.2,30.0,4051.66,50.2385
2182.3,30.0,4051.8,50.2399
2182.4,30.0,4043.5,50.2413
2182.5,30.0,4050.35,50.2426
2182.6,30.0,4053.8,50.244
2182.7,30.0,4047.75,50.2454
2182.8,30.0,4045.06,50.2468
2182.9,30.0,4043.59,50.2482
2183.0,30.0,4048.5,50.2496
2183.1,30.0,4042.96,50.251
2183.2,30.0,4050.44,50.2524
2183.3,30.0,4057.93,50.2537
2183.4,30.0,4055.43,50.2551
2183.5,30.0,4057.61,50.2565
2183.6,30.0,4054.06,50.2579
2183.7,30.0,4064.63,50.2593
2183.8,30.0,4044.19,50.2607
2183.9,30.0,4055.08,50.2621
2184.0,30.0,4047.54,50.2635
2184.1,30.0,4056.43,50.2648
2184.2,30.0,4049.84,50.2662
2184.3,30.0,4043.38,50.2676
2184.4,30.0,4054.25,50.269
2184.5,30.0,4056.13,50.2704
2184.6,30.0,4040.24,50.2718
2184.7,30.0,4053.04,50.2732
2184.8,30.0,4054.08,50.2746
2184.9,30.0,4061.07,50.2759
2185.0,30.0,4044.39,50.2773
2185.1,30.0,4054.37,50.2787
2185.2,30.0,4049.32,50.2801
2185.3,30.0,4053.8,50.2815
2185.4,30.0,4045.53,50.2829
2185.5,30.0,4047.77,50.2843
2185.6,30.0,4046.98,50.2857
2185.7,30.0,4045.83,50.287
2185.8,30.0,4041.95,50.2884
2185.9,30.0,4061.96,50.2898
2186.0,30.0,4041.35,50.2912
2186.1,30.0,4049.8,50.2926
2186.2,30.0,4052.27,50.294
2186.3,30.0,4046.17,50.2954
2186.4,30.0,4047.6,50.2968
2186.5,30.0,4051.77,50.2981
2186.6,30.0,4054.76,50.2995
2186.7,30.0,4055.71,50.3009
2186.8,30.0,4048.87,50.3023
2186.9,30.0,4055.3,50.3037
2187.0,30.0,4049.16,50.3051
2187.1,30.0,4058.29,50.3065
2187.2,30.0,4050.94,50.3079
2187.3,30.0,4051.25,50.3092
2187.4,30.0,4049.34,50.3106
2187.5,30.0,4053.25,50.312
2187.6,30.0,4057.25,50.3134
2187.7,30.0,4057.87,50.3148
2187.8,30.0,4052.96,50.3162
2187.9,30.0,4057.47,50.3176
2188.0,30.0,4046.29,50.319
2188.1,30.0,4053.74,50.3203
2188.2,30.0,4039.59,50.3217
2188.3,30.0,4045.23,50.3231
2188.4,30.0,4054.63,50.3245
2188.5,30.0,4049.56,50.3259
2188.6,30.0,4049.16,50.3273
2188.7,30.0,4046.08,50.3287
2188.8,30.0,4060.9,50.3301
2188.9,30.0,4054.04,50.3314
2189.0,30.0,4052.43,50.3328
2189.1,30.0,4046.73,50.3342
2189.2,30.0,4056.56,50.3356
2189.3,30.0,4042.94,50.337
2189.4,30.0,4050.47,50.3384
2189.5,30.0,4045.18,50.3398
2189.6,30.0,4044.98,50.3412
2189.7,30.0,4054.45,50.3425
2189.8,30.0,4043.44,50.3439
2189.9,30.0,4049.14,50.3453
2190.0,30.0,4058.64,50.3467
2190.1,30.0,4051.44,50.3481
2190.2,30.0,4051.54,50.3495
2190.3,30.0,4050.27,50.3509
2190.4,30.0,4053.45,50.3523
2190.5,30.0,4047.07,50.3536
2190.6,30.0,4050.81,50.355
2190.7,30.0,4055.23,50.3564
2190.8,30.0,4037.34,50.3578
2190.9,30.0,4049.83,50.3592
2191.0,30.0,4056.7,50.3606
2191.1,30.0,4047.84,50.362
2191.2,30.0,4051.17,50.3634
2191.3,30.0,4051.19,50.3647
2191.4,30.0,4048.91,50.3661
2191.5,30.0,4053.22,50.3675
2191.6,30.0,4047.57,50.3689
2191.7,30.0,4051.81,50.3703
2191.8,30.0,4057.59,50.3717
2191.9,30.0,4054.55,50.3731
2192.0,30.0,4058.41,50.3745
2192.1,30.0,4054.61,50.3758
2192.2,30.0,4042.15,50.3772
2192.3,30.0,4063.09,50.3786
2192.4,30.0,4052.81,50.38
2192.5,30.0,4045.28,50.3814
2192.6,30.0,4056.93,50.3828
2192.7,30.0,4060.44,50.3842
2192.8,30.0,4053.28,50.3856
2192.9,30.0,4056.11,50.3869
2193.0,30.0,4047.2,50.3883
2193.1,30.0,4051.96,50.3897
2193.2,30.0,4042.53,50.3911
2193.3,30.0,4050.79,50.3925
2193.4,30.0,4059.72,50.3939
2193.5,30.0,4050.46,50.3953
2193.6,30.0,4050.08,50.3967
2193.7,30.0,4054.09,50.398
2193.8,30.0,4046.11,50.3994
2193.9,30.0,4048.21,50.4008
2194.0,30.0,4057.37,50.4022
2194.1,30.0,4063.03,50.4036
2194.2,30.0,4053.97,50.405
2194.3,30.0,4045.82,50.4064
2194.4,30.0,4049.4,50.4078
2194.5,30.0,4049.13,50.4091
2194.6,30.0,4061.19,50.4105
2194.7,30.0,4057.87,50.4119
2194.8,30.0,4049.71,50.4133
2194.9,30.0,4051.65,50.4147
2195.0,30.0,4044.45,50.4161
2195.1,30.0,4048.9,50.4175
2195.2,30.0,4047.62,50.4189
2195.3,30.0,4051.81,50.4202
2195.4,30.0,4047.79,50.4216
2195.5,30.0,4045.51,50.423
2195.6,30.0,4049.87,50.4244
2195.7,30.0,4052.37,50.4258
2195.8,30.0,4055.16,50.4272
2195.9,30.0,4045.82,50.4286
2196.0,30.0,4041.5,50.43
2196.1,30.0,4053.39,50.4313
2196.2,30.0,4046.15,50.4327
2196.3,30.0,4058.07,50.4341
2196.4,30.0,4053.95,50.4355
2196.5,30.0,4052.33,50.4369
2196.6,30.0,4056.68,50.4383
2196.7,30.0,4056.37,50.4397
2196.8,30.0,4056.52,50.4411
2196.9,30.0,4056.88,50.4424
2197.0,30.0,4056.51,50.4438
2197.1,30.0,4057.74,50.4452
2197.2,30.0,4047.48,50.4466
2197.3,30.0,4057.12,50.448
2197.4,30.0,4053.17,50.4494
2197.5,30.0,4056.69,50.4508
2197.6,30.0,4050.72,50.4522
2197.7,30.0,4045.62,50.4535
2197.8,30.0,4057.04,50.4549
2197.9,30.0,4046.77,50.4563
2198.0,30.0,4048.45,50.4577
