time_s,current_a,voltage_mv,true_soc_pct
171.0,-22.16,3969.13,88.6323
171.1,-24.16,3964.55,88.6312
171.2,-26.16,3954.14,88.63
171.3,-28.16,3940.27,88.6287
171.4,-28.23,3931.8,88.6274
171.5,-28.41,3938.7,88.626
171.6,-27.0,3942.25,88.6248
171.7,-25.0,3947.87,88.6236
171.8,-23.0,3952.22,88.6226
171.9,-25.0,3945.54,88.6214
172.0,-26.88,3941.45,88.6202
172.1,-25.04,3937.41,88.619
172.2,-23.04,3953.03,88.6179
172.3,-21.04,3949.72,88.617
172.4,-23.04,3951.36,88.6159
172.5,-22.32,3946.8,88.6149
172.6,-24.32,3929.61,88.6137
172.7,-26.32,3921.77,88.6125
172.8,-25.56,3927.15,88.6113
172.9,-27.56,3912.55,88.6101
173.0,-29.41,3905.79,88.6087
173.1,-27.41,3909.39,88.6074
173.2,-25.41,3916.64,88.6063
173.3,-23.41,3922.42,88.6052
173.4,-21.41,3940.19,88.6042
173.5,-23.41,3925.1,88.6031
173.6,-23.43,3922.48,88.602
173.7,-21.43,3930.93,88.601
173.8,-19.43,3935.64,88.6001
173.9,-21.43,3929.22,88.5991
174.0,-23.43,3922.37,88.598
174.1,-21.43,3937.98,88.5971
174.2,-20.27,3927.32,88.5961
174.3,-22.27,3912.39,88.5951
174.4,-24.27,3906.9,88.594
174.5,-26.27,3899.21,88.5927
174.6,-24.27,3907.4,88.5916
174.7,-22.27,3914.45,88.5906
174.8,-24.27,3898.14,88.5895
174.9,-26.27,3893.69,88.5883
175.0,-24.27,3903.77,88.5871
175.1,-26.27,3894.75,88.5859
175.2,-28.27,3881.86,88.5846
175.3,-29.31,3863.79,88.5832
175.4,-27.31,3885.14,88.582
175.5,-25.31,3885.74,88.5808
175.6,-23.31,3898.36,88.5797
175.7,-21.31,3913.19,88.5787
175.8,-23.31,3893.82,88.5777
175.9,-21.31,3903.19,88.5767
176.0,-19.31,3905.83,88.5758
176.1,-17.31,3927.38,88.575
176.2,-15.31,3929.69,88.5743
176.3,-13.31,3940.16,88.5737
176.4,-11.31,3956.63,88.5731
176.5,-9.31,3963.04,88.5727
176.6,-7.31,3967.44,88.5724
176.7,-9.31,3963.53,88.5719
176.8,-7.31,3971.68,88.5716
176.9,-9.31,3961.11,88.5712
177.0,-10.97,3949.14,88.5707
177.1,-10.41,3961.22,88.5702
177.2,-10.52,3955.92,88.5697
177.3,-10.53,3949.82,88.5692
177.4,-10.03,3949.65,88.5687
177.5,-12.03,3943.41,88.5682
177.6,-10.03,3957.38,88.5677
177.7,-12.03,3939.94,88.5672
177.8,-10.03,3956.22,88.5667
177.9,-9.92,3961.59,88.5662
178.0,-8.29,3961.27,88.5659
178.1,-10.29,3943.63,88.5654
178.2,-12.29,3945.21,88.5648
178.3,-10.29,3954.99,88.5643
178.4,-10.27,3961.09,88.5639
178.5,-8.27,3961.46,88.5635
178.6,-7.41,3963.55,88.5631
178.7,-9.41,3956.24,88.5627
178.8,-7.41,3968.89,88.5624
178.9,-9.41,3959.1,88.5619
179.0,-11.41,3944.21,88.5614
179.1,-13.41,3935.69,88.5608
179.2,-11.41,3936.16,88.5602
179.3,-9.41,3946.52,88.5598
179.4,-7.41,3961.35,88.5595
179.5,-9.41,3949.74,88.559
179.6,-7.83,3962.18,88.5587
179.7,-9.83,3951.3,88.5582
179.8,-7.83,3958.8,88.5578
179.9,-7.28,3962.59,88.5575
180.0,-8.42,3957.0,88.5571
180.1,-10.42,3947.77,88.5566
180.2,-9.7,3952.05,88.5562
180.3,-7.7,3966.14,88.5558
180.4,-9.7,3947.07,88.5554
180.5,-7.7,3968.86,88.555
180.6,-9.21,3956.63,88.5546
180.7,-11.21,3950.3,88.5541
180.8,-9.21,3952.63,88.5537
180.9,-9.96,3952.13,88.5532
181.0,-7.96,3963.6,88.5528
181.1,-7.38,3965.16,88.5525
181.2,-5.38,3970.73,88.5522
181.3,-7.38,3961.57,88.5519
181.4,-9.38,3947.29,88.5515
181.5,-7.52,3968.14,88.5511
181.6,-7.99,3945.09,88.5507
181.7,-7.88,3962.09,88.5504
181.8,-8.67,3953.97,88.55
181.9,-8.76,3954.57,88.5496
182.0,-10.76,3948.23,88.5491
182.1,-8.76,3964.1,88.5487
182.2,-6.76,3952.17,88.5483
182.3,-8.06,3963.44,88.548
182.4,-10.06,3945.87,88.5475
182.5,-10.2,3943.83,88.547
182.6,-8.33,3961.6,88.5467
182.7,-7.52,3952.04,88.5463
182.8,-9.52,3939.54,88.5459
182.9,-7.52,3951.86,88.5455
183.0,-9.52,3960.44,88.5451
183.1,-8.3,3960.56,88.5447
183.2,-7.5,3957.13,88.5443
183.3,-9.5,3947.3,88.5439
183.4,-7.5,3956.89,88.5436
183.5,-9.5,3949.4,88.5431
183.6,-11.5,3948.39,88.5426
183.7,-13.5,3933.96,88.542
183.8,-11.5,3931.54,88.5414
183.9,-9.5,3940.17,88.541
184.0,-11.5,3937.45,88.5405
184.1,-9.5,3947.58,88.54
184.2,-8.36,3961.65,88.5396
184.3,-10.36,3947.72,88.5391
184.4,-8.36,3954.18,88.5388
184.5,-9.48,3939.7,88.5383
184.6,-11.48,3935.69,88.5378
184.7,-13.48,3933.72,88.5372
184.8,-15.48,3918.94,88.5364
184.9,-17.48,3903.23,88.5356
185.0,-19.48,3900.33,88.5347
185.1,-18.36,3910.33,88.5339
185.2,-20.36,3892.61,88.5329
185.3,-19.76,3894.64,88.532
185.4,-21.76,3878.24,88.531
185.5,-23.76,3861.44,88.5299
185.6,-21.76,3879.14,88.5289
185.7,-21.24,3875.45,88.5279
185.8,-23.24,3870.61,88.5269
185.9,-25.24,3856.53,88.5257
186.0,-25.16,3862.73,88.5245
186.1,-23.16,3870.55,88.5235
186.2,-21.16,3881.27,88.5225
186.3,-21.41,3871.28,88.5215
186.4,-19.41,3881.76,88.5206
186.5,-21.41,3870.19,88.5196
186.6,-23.41,3873.37,88.5185
186.7,-23.76,3857.01,88.5174
186.8,-25.76,3849.56,88.5162
186.9,-26.8,3844.82,88.515
187.0,-24.8,3848.36,88.5138
187.1,-22.8,3867.9,88.5128
187.2,-20.8,3864.25,88.5118
187.3,-18.8,3871.0,88.5109
187.4,-19.97,3877.05,88.51
187.5,-17.97,3892.95,88.5092
187.6,-19.97,3870.75,88.5083
187.7,-19.76,3880.22,88.5073
187.8,-17.76,3881.81,88.5065
187.9,-19.76,3868.25,88.5056
188.0,-21.76,3865.92,88.5046
188.1,-19.76,3872.17,88.5037
188.2,-17.96,3885.71,88.5028
188.3,-19.96,3866.82,88.5019
188.4,-21.96,3859.19,88.5009
188.5,-19.96,3862.7,88.5
188.6,-17.96,3883.78,88.4992
188.7,-19.96,3859.79,88.4982
188.8,-19.94,3858.68,88.4973
188.9,-17.94,3871.04,88.4965
189.0,-19.94,3861.09,88.4956
189.1,-19.46,3863.96,88.4947
189.2,-18.37,3870.51,88.4938
189.3,-16.37,3872.71,88.493
189.4,-18.37,3869.71,88.4922
189.5,-20.37,3858.02,88.4912
189.6,-22.37,3845.39,88.4902
189.7,-21.63,3848.3,88.4892
189.8,-23.63,3841.85,88.4881
189.9,-24.18,3846.5,88.487
190.0,-23.5,3842.13,88.4859
190.1,-21.5,3856.5,88.4849
190.2,-19.5,3853.89,88.484
190.3,-17.5,3875.13,88.4832
190.4,-15.5,3882.41,88.4825
190.5,-13.94,3887.71,88.4818
190.6,-11.99,3893.49,88.4813
190.7,-9.99,3909.84,88.4808
190.8,-11.05,3905.66,88.4803
190.9,-10.26,3905.38,88.4798
191.0,-12.26,3896.9,88.4793
191.1,-10.26,3910.94,88.4788
191.2,-8.26,3921.25,88.4784
191.3,-8.23,3912.26,88.478
191.4,-7.05,3926.53,88.4777
191.5,-9.05,3914.84,88.4773
191.6,-9.46,3906.22,88.4768
191.7,-11.46,3892.03,88.4763
191.8,-9.46,3910.75,88.4759
191.9,-7.46,3923.91,88.4755
192.0,-7.52,3921.07,88.4752
192.1,-9.52,3916.32,88.4747
192.2,-8.54,3919.09,88.4743
192.3,-10.54,3912.71,88.4739
192.4,-8.54,3917.71,88.4735
192.5,-10.54,3905.09,88.473
192.6,-8.54,3915.61,88.4726
192.7,-6.54,3928.46,88.4723
192.8,-8.54,3916.82,88.4719
192.9,-10.54,3911.76,88.4714
193.0,-12.54,3898.89,88.4708
193.1,-10.54,3908.27,88.4703
193.2,-12.54,3899.11,88.4697
193.3,-14.0,3892.42,88.4691
193.4,-12.0,3885.84,88.4685
193.5,-10.49,3917.5,88.4681
193.6,-11.94,3904.87,88.4675
193.7,-9.94,3918.15,88.467
193.8,-11.84,3896.68,88.4665
193.9,-13.84,3888.72,88.4659
194.0,-12.78,3895.34,88.4653
194.1,-10.78,3909.44,88.4648
194.2,-12.78,3900.44,88.4642
194.3,-10.78,3905.56,88.4637
194.4,-11.41,3906.63,88.4631
194.5,-9.48,3913.32,88.4627
194.6,-8.93,3917.71,88.4623
194.7,-6.93,3922.76,88.462
194.8,-8.93,3913.2,88.4616
194.9,-6.93,3925.03,88.4612
195.0,-8.93,3928.89,88.4608
195.1,-9.93,3909.31,88.4604
195.2,-9.18,3919.12,88.4599
195.3,-9.1,3923.73,88.4595
195.4,-9.48,3914.74,88.4591
195.5,-7.48,3926.38,88.4587
195.6,-7.25,3934.56,88.4584
195.7,-9.25,3913.99,88.458
195.8,-7.67,3918.96,88.4576
195.9,-9.67,3907.48,88.4572
196.0,-11.03,3905.06,88.4567
196.1,-9.03,3920.85,88.4562
196.2,-7.03,3932.88,88.4559
196.3,-9.03,3928.45,88.4555
196.4,-10.54,3914.54,88.455
196.5,-8.54,3913.59,88.4546
196.6,-6.54,3931.7,88.4543
196.7,-8.54,3919.38,88.4539
196.8,-10.54,3915.21,88.4534
196.9,-12.54,3901.8,88.4528
197.0,-14.54,3894.12,88.4522
197.1,-12.54,3909.56,88.4516
197.2,-10.54,3917.21,88.4511
197.3,-12.54,3895.29,88.4505
197.4,-11.76,3907.18,88.45
197.5,-9.79,3909.15,88.4495
197.6,-7.79,3929.62,88.4492
197.7,-9.56,3912.01,88.4487
197.8,-8.46,3922.85,88.4483
197.9,-8.47,3931.24,88.4479
198.0,-9.83,3913.99,88.4475
198.1,-7.83,3932.56,88.4471
198.2,-9.83,3920.39,88.4467
198.3,-10.13,3915.03,88.4462
198.4,-8.96,3925.15,88.4458
198.5,-10.96,3914.07,88.4453
198.6,-12.96,3915.43,88.4447
198.7,-12.88,3910.29,88.4441
198.8,-11.38,3911.55,88.4435
198.9,-13.38,3900.77,88.4429
199.0,-11.38,3901.15,88.4424
199.1,-10.18,3913.83,88.4419
199.2,-12.18,3904.19,88.4414
199.3,-10.18,3910.21,88.4409
199.4,-8.18,3925.49,88.4405
199.5,-6.18,3938.04,88.4402
199.6,-4.18,3943.16,88.44
199.7,-2.18,3960.45,88.4399
199.8,-0.18,3970.78,88.4399
199.9,1.82,3970.03,88.44
200.0,3.82,3985.2,88.4402
200.1,5.82,4009.39,88.4405
200.2,7.82,4010.26,88.4408
200.3,9.82,4014.33,88.4413
200.4,11.82,4043.48,88.4418
200.5,13.82,4048.38,88.4425
200.6,15.46,4055.59,88.4432
200.7,17.46,4073.28,88.444
200.8,19.46,4088.91,88.4449
200.9,21.46,4086.25,88.4459
201.0,21.56,4097.31,88.4469
201.1,19.56,4082.7,88.4478
201.2,21.56,4093.86,88.4488
201.3,19.56,4095.06,88.4497
201.4,21.56,4105.21,88.4507
201.5,19.56,4089.64,88.4516
201.6,21.56,4104.94,88.4526
201.7,23.56,4124.5,88.4537
201.8,25.56,4136.93,88.4549
201.9,27.56,4144.12,88.4561
202.0,29.48,4149.04,88.4575
202.1,27.48,4143.07,88.4588
202.2,25.89,4143.94,88.46
202.3,27.89,4157.96,88.4612
202.4,25.89,4149.91,88.4624
202.5,27.89,4156.95,88.4637
202.6,29.89,4165.95,88.4651
202.7,27.89,4159.18,88.4664
202.8,25.89,4145.25,88.4676
202.9,23.89,4150.66,88.4687
203.0,22.26,4136.14,88.4697
203.1,24.26,4150.38,88.4709
203.2,26.26,4169.21,88.4721
203.3,24.26,4157.73,88.4732
203.4,26.26,4166.35,88.4744
203.5,24.26,4167.48,88.4755
203.6,26.26,4169.02,88.4767
203.7,28.26,4189.67,88.4781
203.8,26.26,4186.3,88.4793
203.9,28.26,4189.65,88.4806
204.0,26.26,4173.15,88.4818
204.1,24.47,4181.84,88.4829
204.2,26.47,4179.52,88.4841
204.3,24.47,4182.94,88.4853
204.4,26.47,4180.59,88.4865
204.5,28.47,4204.0,88.4878
204.6,30.47,4210.64,88.4892
204.7,30.98,4218.57,88.4907
204.8,28.98,4220.19,88.492
204.9,26.98,4198.16,88.4933
205.0,28.98,4210.76,88.4946
205.1,26.98,4198.66,88.4958
205.2,24.98,4188.45,88.497
205.3,22.98,4185.72,88.4981
205.4,23.06,4189.39,88.4991
205.5,21.06,4183.96,88.5001
205.6,19.06,4168.95,88.501
205.7,21.06,4187.56,88.502
205.8,23.06,4201.61,88.503
205.9,25.06,4198.27,88.5042
206.0,27.06,4213.28,88.5054
206.1,25.06,4203.73,88.5066
206.2,27.06,4226.61,88.5078
206.3,25.06,4207.73,88.509
206.4,23.06,4213.82,88.5101
206.5,21.06,4198.63,88.511
206.6,19.06,4186.83,88.5119
206.7,17.06,4172.66,88.5127
206.8,15.06,4169.48,88.5134
206.9,13.06,4160.5,88.514
207.0,11.06,4145.16,88.5145
207.1,9.06,4124.36,88.5149
207.2,7.06,4123.01,88.5153
207.3,5.06,4129.88,88.5155
207.4,3.06,4120.88,88.5156
207.5,1.06,4092.1,88.5157
207.6,-0.94,4089.83,88.5156
207.7,-2.94,4078.59,88.5155
207.8,-4.94,4069.84,88.5153
207.9,-6.94,4053.71,88.515
208.0,-8.94,4037.84,88.5145
208.1,-10.94,4033.53,88.514
208.2,-12.94,4025.22,88.5134
208.3,-14.94,4013.37,88.5128
208.4,-16.94,4000.16,88.512
208.5,-18.94,3981.89,88.5111
208.6,-20.94,3969.82,88.5101
208.7,-22.94,3973.7,88.5091
208.8,-24.94,3958.93,88.5079
208.9,-26.94,3942.56,88.5067
209.0,-28.94,3925.8,88.5053
209.1,-30.94,3919.78,88.5039
209.2,-32.94,3899.35,88.5024
209.3,-34.94,3889.73,88.5007
209.4,-36.94,3879.94,88.499
209.5,-38.94,3864.7,88.4972
209.6,-40.94,3856.55,88.4953
209.7,-42.94,3841.84,88.4933
209.8,-42.12,3839.27,88.4914
209.9,-43.6,3833.81,88.4894
210.0,-45.6,3816.34,88.4873
210.1,-45.09,3823.04,88.4852
210.2,-47.09,3812.51,88.483
210.3,-49.09,3792.22,88.4807
210.4,-51.09,3775.35,88.4784
210.5,-52.97,3772.15,88.4759
210.6,-54.97,3757.17,88.4734
210.7,-56.97,3745.35,88.4707
210.8,-58.97,3725.15,88.468
210.9,-60.31,3714.46,88.4652
211.0,-58.31,3720.87,88.4625
211.1,-60.31,3703.79,88.4597
211.2,-58.31,3713.43,88.457
211.3,-60.31,3693.11,88.4542
211.4,-62.31,3692.98,88.4513
211.5,-60.87,3694.95,88.4485
211.6,-59.9,3703.14,88.4457
211.7,-57.9,3699.66,88.4431
211.8,-55.9,3708.45,88.4405
211.9,-57.9,3694.97,88.4378
212.0,-59.9,3685.52,88.435
212.1,-57.9,3688.03,88.4323
212.2,-55.9,3692.35,88.4298
212.3,-57.9,3683.22,88.4271
212.4,-59.9,3660.6,88.4243
212.5,-61.9,3652.33,88.4214
212.6,-63.9,3642.53,88.4185
212.7,-65.11,3626.74,88.4155
212.8,-67.11,3616.68,88.4124
212.9,-69.11,3601.71,88.4092
213.0,-70.86,3581.1,88.4059
213.1,-69.2,3578.5,88.4027
213.2,-67.2,3601.66,88.3996
213.3,-69.2,3594.84,88.3964
213.4,-71.2,3568.82,88.3931
213.5,-72.94,3560.6,88.3897
213.6,-70.94,3573.25,88.3864
213.7,-68.94,3570.87,88.3832
213.8,-66.94,3579.56,88.3801
213.9,-64.94,3591.64,88.3771
214.0,-64.06,3589.93,88.3741
214.1,-66.06,3576.86,88.3711
214.2,-64.06,3587.37,88.3681
214.3,-62.06,3587.91,88.3652
214.4,-64.06,3578.34,88.3623
214.5,-62.06,3585.53,88.3594
214.6,-64.06,3561.91,88.3564
214.7,-62.06,3578.71,88.3536
214.8,-60.06,3587.53,88.3508
214.9,-58.06,3593.25,88.3481
215.0,-56.06,3598.09,88.3455
215.1,-54.06,3613.08,88.343
215.2,-52.06,3618.04,88.3406
215.3,-50.06,3634.47,88.3383
215.4,-48.06,3635.49,88.336
215.5,-46.06,3641.2,88.3339
215.6,-44.06,3647.85,88.3319
215.7,-42.06,3652.57,88.3299
215.8,-40.06,3669.67,88.3281
215.9,-38.06,3677.0,88.3263
216.0,-36.06,3683.97,88.3246
216.1,-34.06,3693.69,88.3231
216.2,-32.06,3702.04,88.3216
216.3,-30.06,3715.58,88.3202
216.4,-28.06,3719.36,88.3189
216.5,-26.06,3734.02,88.3177
216.6,-24.06,3745.31,88.3166
216.7,-22.06,3745.85,88.3155
216.8,-20.06,3759.57,88.3146
216.9,-18.06,3771.73,88.3138
217.0,-16.06,3781.67,88.313
217.1,-14.06,3794.59,88.3124
217.2,-12.06,3810.45,88.3118
217.3,-10.06,3812.81,88.3114
217.4,-8.06,3833.34,88.311
217.5,-6.06,3847.74,88.3107
217.6,-4.06,3848.93,88.3105
217.7,-2.06,3862.1,88.3104
217.8,-0.06,3871.86,88.3104
217.9,1.94,3884.04,88.3105
218.0,3.94,3902.59,88.3107
218.1,5.94,3916.2,88.311
218.2,7.94,3923.56,88.3113
218.3,9.94,3929.07,88.3118
218.4,11.94,3939.67,88.3123
218.5,13.94,3958.74,88.313
218.6,15.94,3971.17,88.3137
218.7,17.94,3976.07,88.3146
218.8,19.94,3991.36,88.3155
218.9,20.97,4000.36,88.3164
219.0,19.11,3998.73,88.3173
219.1,21.11,4012.04,88.3183
219.2,20.32,4009.74,88.3192
219.3,18.32,3998.9,88.3201
219.4,20.32,4021.41,88.321
219.5,18.32,4005.52,88.3219
219.6,18.79,4016.7,88.3228
219.7,16.79,3999.55,88.3235
219.8,18.79,4005.95,88.3244
219.9,20.79,4027.62,88.3254
220.0,22.79,4038.85,88.3264
220.1,21.35,4035.58,88.3274
220.2,22.67,4047.87,88.3284
220.3,24.67,4062.94,88.3296
220.4,26.67,4063.6,88.3308
220.5,24.67,4062.49,88.332
220.6,26.67,4072.7,88.3332
220.7,28.67,4094.34,88.3345
220.8,26.67,4077.05,88.3358
220.9,28.53,4096.71,88.3371
221.0,28.68,4099.34,88.3384
221.1,26.68,4093.08,88.3396
221.2,24.68,4085.94,88.3408
221.3,22.68,4071.72,88.3418
221.4,20.68,4072.93,88.3428
221.5,18.68,4055.6,88.3436
221.6,16.68,4044.94,88.3444
221.7,14.68,4043.23,88.3451
221.8,12.68,4036.96,88.3457
221.9,10.68,4030.97,88.3462
222.0,8.68,4013.53,88.3466
222.1,6.68,4008.42,88.3469
222.2,4.68,3992.39,88.3471
222.3,2.68,3988.17,88.3472
222.4,0.68,3976.91,88.3473
222.5,-1.32,3974.93,88.3472
222.6,-3.32,3961.71,88.347
222.7,-5.32,3947.11,88.3468
222.8,-7.32,3940.79,88.3465
222.9,-9.32,3933.36,88.346
223.0,-11.32,3917.37,88.3455
223.1,-13.32,3913.41,88.3449
223.2,-15.32,3897.97,88.3442
223.3,-17.32,3888.66,88.3434
223.4,-19.32,3878.16,88.3425
223.5,-21.32,3884.04,88.3415
223.6,-23.32,3852.69,88.3404
223.7,-25.32,3843.47,88.3392
223.8,-27.32,3834.44,88.338
223.9,-29.32,3827.25,88.3366
224.0,-31.32,3803.6,88.3352
224.1,-33.32,3799.29,88.3336
224.2,-35.32,3791.11,88.332
224.3,-37.32,3788.64,88.3303
224.4,-39.32,3784.8,88.3284
224.5,-41.32,3754.21,88.3265
224.6,-40.12,3758.8,88.3247
224.7,-42.12,3751.19,88.3227
224.8,-44.12,3723.21,88.3207
224.9,-46.12,3721.53,88.3185
225.0,-44.12,3730.74,88.3165
225.1,-46.12,3713.27,88.3144
225.2,-48.12,3696.9,88.3121
225.3,-50.12,3690.77,88.3098
225.4,-52.12,3677.56,88.3074
225.5,-54.12,3662.43,88.3049
225.6,-56.12,3653.1,88.3023
225.7,-58.12,3643.43,88.2996
225.8,-60.12,3632.59,88.2968
225.9,-62.12,3618.7,88.294
226.0,-60.12,3621.91,88.2912
226.1,-62.12,3611.76,88.2883
226.2,-64.12,3600.33,88.2853
226.3,-65.32,3583.69,88.2823
226.4,-63.32,3590.36,88.2794
226.5,-61.32,3602.75,88.2765
226.6,-59.32,3602.75,88.2738
226.7,-57.32,3620.39,88.2711
226.8,-55.32,3625.72,88.2686
226.9,-53.32,3630.17,88.2661
227.0,-51.32,3643.7,88.2637
227.1,-49.32,3643.98,88.2614
227.2,-47.32,3650.43,88.2593
227.3,-45.32,3670.21,88.2572
227.4,-43.32,3669.71,88.2552
227.5,-41.32,3689.92,88.2532
227.6,-39.32,3695.23,88.2514
227.7,-37.32,3700.39,88.2497
227.8,-35.32,3705.0,88.2481
227.9,-33.32,3720.98,88.2465
228.0,-31.32,3730.01,88.2451
228.1,-29.32,3734.85,88.2437
228.2,-27.32,3755.8,88.2424
228.3,-25.32,3755.01,88.2413
228.4,-23.32,3761.39,88.2402
228.5,-21.32,3773.53,88.2392
228.6,-19.32,3777.96,88.2383
228.7,-17.32,3796.87,88.2375
228.8,-15.32,3797.83,88.2368
228.9,-13.32,3811.97,88.2362
229.0,-11.32,3828.65,88.2357
229.1,-9.32,3838.35,88.2352
229.2,-11.32,3827.96,88.2347
229.3,-12.51,3824.92,88.2341
229.4,-13.21,3824.22,88.2335
229.5,-11.21,3825.04,88.233
229.6,-9.21,3850.05,88.2326
229.7,-10.41,3836.87,88.2321
229.8,-8.41,3847.79,88.2317
229.9,-10.41,3838.0,88.2312
230.0,-11.62,3823.71,88.2307
230.1,-9.62,3843.2,88.2302
230.2,-11.48,3832.95,88.2297
230.3,-9.48,3839.26,88.2293
230.4,-11.28,3837.08,88.2287
230.5,-10.69,3845.15,88.2282
230.6,-8.92,3853.17,88.2278
230.7,-10.92,3835.34,88.2273
230.8,-8.92,3858.16,88.2269
230.9,-6.92,3866.04,88.2266
231.0,-8.92,3850.26,88.2262
231.1,-6.92,3869.06,88.2259
231.2,-8.92,3839.87,88.2254
231.3,-10.92,3847.34,88.2249
231.4,-12.78,3839.31,88.2243
231.5,-14.78,3835.05,88.2237
231.6,-12.78,3839.9,88.2231
231.7,-10.78,3845.08,88.2226
231.8,-8.78,3849.1,88.2222
231.9,-10.78,3855.63,88.2217
232.0,-12.78,3839.08,88.2211
232.1,-10.78,3857.4,88.2206
232.2,-8.78,3872.79,88.2202
232.3,-10.78,3856.79,88.2197
232.4,-8.78,3856.05,88.2193
232.5,-7.07,3871.56,88.2189
232.6,-6.74,3869.6,88.2186
232.7,-8.74,3864.45,88.2182
232.8,-9.05,3857.82,88.2178
232.9,-7.69,3862.58,88.2174
233.0,-9.69,3861.13,88.217
233.1,-11.52,3850.08,88.2165
233.2,-10.83,3861.57,88.216
233.3,-8.83,3869.15,88.2155
233.4,-8.47,3875.16,88.2152
233.5,-10.47,3855.91,88.2147
233.6,-11.18,3855.2,88.2142
233.7,-13.18,3847.47,88.2135
233.8,-13.5,3843.21,88.2129
233.9,-12.79,3851.34,88.2123
234.0,-10.79,3859.36,88.2118
234.1,-10.54,3859.57,88.2113
234.2,-9.95,3857.19,88.2109
234.3,-11.95,3848.11,88.2103
234.4,-13.68,3845.25,88.2097
234.5,-11.68,3868.96,88.2092
234.6,-11.01,3860.29,88.2086
234.7,-9.98,3867.34,88.2082
234.8,-11.98,3866.73,88.2076
234.9,-9.98,3864.06,88.2072
235.0,-8.48,3878.79,88.2068
235.1,-8.84,3864.12,88.2064
235.2,-10.84,3866.08,88.2059
235.3,-8.84,3875.32,88.2054
235.4,-6.84,3887.27,88.2051
235.5,-8.28,3879.86,88.2047
235.6,-10.28,3871.13,88.2043
235.7,-9.06,3876.45,88.2039
235.8,-11.06,3863.91,88.2033
235.9,-9.06,3876.72,88.2029
236.0,-10.58,3877.12,88.2024
236.1,-12.58,3857.44,88.2019
236.2,-13.0,3863.31,88.2012
236.3,-11.0,3880.12,88.2007
236.4,-13.0,3863.87,88.2001
236.5,-11.0,3874.01,88.1996
236.6,-9.0,3882.22,88.1992
236.7,-11.0,3860.99,88.1987
236.8,-13.0,3850.66,88.1981
236.9,-14.77,3847.87,88.1974
237.0,-12.77,3861.78,88.1968
237.1,-10.77,3865.31,88.1963
237.2,-10.17,3867.77,88.1959
237.3,-12.17,3861.35,88.1953
237.4,-14.17,3857.36,88.1946
237.5,-12.17,3868.57,88.1941
237.6,-13.3,3854.66,88.1935
237.7,-11.3,3874.81,88.1929
237.8,-13.3,3854.43,88.1923
237.9,-14.92,3857.1,88.1916
238.0,-12.92,3860.75,88.191
238.1,-10.92,3877.07,88.1905
238.2,-12.92,3870.59,88.1899
238.3,-10.92,3875.64,88.1894
238.4,-11.19,3874.21,88.1889
238.5,-13.19,3855.48,88.1883
238.6,-11.19,3869.98,88.1878
238.7,-13.14,3861.61,88.1872
238.8,-11.14,3876.97,88.1866
238.9,-13.14,3868.04,88.186
239.0,-11.14,3872.49,88.1855
239.1,-11.07,3873.76,88.185
239.2,-11.53,3879.53,88.1845
239.3,-9.53,3894.53,88.184
239.4,-7.53,3887.37,88.1837
239.5,-6.88,3891.19,88.1834
239.6,-6.21,3902.11,88.1831
239.7,-6.85,3898.1,88.1828
239.8,-8.85,3894.26,88.1824
239.9,-10.85,3870.19,88.1819
240.0,-12.85,3879.72,88.1813
240.1,-14.85,3857.02,88.1806
240.2,-16.85,3847.98,88.1798
240.3,-18.85,3842.55,88.1789
240.4,-20.85,3821.64,88.178
240.5,-22.85,3827.33,88.1769
240.6,-24.85,3813.36,88.1757
240.7,-26.85,3794.53,88.1745
240.8,-28.85,3788.49,88.1732
240.9,-30.85,3772.72,88.1717
241.0,-32.85,3764.82,88.1702
241.1,-34.85,3751.6,88.1686
241.2,-36.85,3742.62,88.1669
241.3,-38.85,3724.54,88.1651
241.4,-40.85,3719.89,88.1632
241.5,-42.85,3702.53,88.1612
241.6,-44.85,3699.08,88.1591
241.7,-44.79,3695.67,88.1571
241.8,-46.79,3683.16,88.1549
241.9,-44.79,3687.25,88.1528
242.0,-42.79,3696.45,88.1509
242.1,-44.79,3689.96,88.1488
242.2,-46.79,3669.77,88.1466
242.3,-48.79,3659.98,88.1444
242.4,-50.79,3644.27,88.142
242.5,-52.79,3629.51,88.1396
242.6,-54.79,3617.31,88.137
242.7,-56.79,3604.66,88.1344
242.8,-55.81,3612.71,88.1318
242.9,-57.81,3602.44,88.1291
243.0,-59.81,3584.94,88.1264
243.1,-61.81,3571.17,88.1235
243.2,-59.81,3582.28,88.1207
243.3,-61.81,3566.51,88.1179
243.4,-59.81,3578.05,88.1151
243.5,-57.81,3580.63,88.1124
243.6,-55.81,3591.38,88.1098
243.7,-53.81,3607.75,88.1074
243.8,-55.81,3594.41,88.1048
243.9,-57.81,3585.93,88.1021
244.0,-59.81,3557.2,88.0993
244.1,-61.81,3558.15,88.0965
244.2,-59.81,3567.88,88.0937
244.3,-57.81,3571.1,88.091
244.4,-55.81,3569.85,88.0884
244.5,-57.81,3553.03,88.0858
244.6,-55.81,3570.76,88.0832
244.7,-53.81,3580.5,88.0807
244.8,-55.81,3570.96,88.0781
244.9,-57.69,3557.98,88.0754
245.0,-55.69,3564.41,88.0728
245.1,-57.69,3551.11,88.0702
245.2,-59.69,3539.29,88.0674
245.3,-61.55,3528.72,88.0646
245.4,-59.55,3547.15,88.0618
245.5,-59.32,3542.34,88.0591
